Group	Trusted th	Noise th	ROC th	Sensitivity	Specificity	AUC	Average	SD	x0	k
ECF243s11	151.3	201.9	177.4	0.9919354838709677	0.9931634646220227	0.9994794806367914	42.39998035677909	29.077304838649756	5.137027274416594	19.64255898922942
ECF14s2	143.3	240.6	143.3	1.0	0.9877919011107548	0.9970014922446538	55.9987617495562	29.486118929212793	6.214971547163087	14.490338337144594
ECF275s1	179.9	173.6	179.9	1.0	1.0	1.0	43.437251549631874	22.921404238747467	5.816219618270218	197.0624990226264
ECF214s1	169.2	174.0	169.2	1.0	0.9998906753348978	0.9999995555907922	28.66604487384687	23.130181189899183	6.4007521695757355	90.40365034873774
ECF243s12	153.6	207.9	153.6	1.0	0.9997376246283015	0.9999912780500301	37.195122661001655	21.23348360403328	7.745438565990058	48.41443768655736
ECF42s10	197.3	235.4	197.3	1.0	0.9999198320846573	0.999998633501443	27.07198076419404	31.191964757313833	6.638001865138529	11.859698098493741
ECF26s3	160.5	175.7	160.5	1.0	0.999271200769612	0.9999969329699054	51.41575895585368	24.597220770051837	5.111420982612245	11.338764015464482
ECF26s4	139.2	179.2	139.2	1.0	0.9958313595452393	0.9999795971427389	51.47662529464831	27.99009057084662	4.398836492766249	10.506330661659488
ECF26s5	176.1	178.8	176.1	1.0	0.9999854244402985	0.9999999536793653	43.76845153217123	25.015231266992	5.5749198782705145	7.119445211235211
ECF241s2	165.2	195.3	165.2	1.0	0.9997959421641791	0.9999962325883823	39.07963652766057	17.637176665972934	8.509420084279068	4.651321219223504
ECF41s12	166.9	201.9	166.9	1.0	0.9995918962250401	0.9999978482828984	39.62419608299624	30.397646320362544	5.121203361661778	59.47068748864427
ECF243s13	178.0	137.3	178.0	1.0	1.0	1.0	19.885330879143265	18.958055410476153	7.270761251056373	21.87765655489118
ECF11s3	159.9	195.1	159.9	1.0	0.9960065003680141	0.9997115586598004	47.51631187614585	24.352377035961428	5.595530393026134	5.215992767372262
ECF37s2	200.9	201.5	200.9	1.0	0.9999927126450183	0.9999999680379168	27.28012688065652	17.770991538371437	9.819840781617838	15.377163108764622
ECF17s3	141.1	212.0	141.1	1.0	0.9915396891327635	0.9986041302373464	44.86028577248785	22.350618577604322	7.251206153285193	1.2987659603922654
ECF118s1	169.0	223.7	169.0	1.0	0.9997741002266285	0.9999937585915357	29.85363617844775	19.078253653878402	9.765514835086515	10.670046606459797
ECF245s2	182.2	222.2	182.2	1.0	0.9968009910369453	0.9996516829443303	60.41851555452086	25.885433085589504	5.678054120752279	468.62835441664447
ECF23s1	198.4	186.1	198.4	1.0	1.0	1.0	26.011845589733145	16.09264194661133	10.331366352410871	67.06675175089111
ECF39s6	199.0	213.1	199.0	1.0	0.9997230946360516	0.9999946913832347	28.538977970491516	19.39811207228351	9.372028265573226	8.261561501795851
ECF115s1	208.6	118.8	208.6	1.0	1.0	1.0	17.309239589092925	16.710298355670886	8.777093022135444	8.543223462513835
ECF114s1	183.6	210.6	183.6	1.0	0.9997741166869476	0.9999146138498592	40.56893315484678	27.10558716714797	5.351080259274051	16.311736748879433
ECF41s13	172.1	206.6	172.1	1.0	0.9953439569807856	0.9995766778411838	41.49530818031021	32.45466306562223	4.722244798741281	4.847407207048509
ECF289s1	171.9	214.7	171.9	1.0	0.999817842674361	0.9999875642594996	43.12538704420452	20.537104717617463	7.6619301138746705	2.043228208085368
ECF36s3	216.7	212.3	216.7	1.0	1.0	1.0	37.7962365043797	22.580313615692585	7.8261619367313155	266.8519383254585
ECF293s3	208.7	171.2	208.7	1.0	1.0	1.0	28.07580828216395	17.876796001275533	9.054163585099246	22.370503501843977
ECF294s1	170.6	157.0	170.6	1.0	1.0	1.0	45.711643337310484	18.82158164330794	6.274106117071858	71.16689505570957
ECF51s1	125.4	226.4	125.4	1.0	0.9961312039168828	0.9997699122781453	46.319259086808486	16.994656588740682	9.552508813571752	1.3747585531153927
ECF18s2	190.7	187.4	190.7	1.0	1.0	0.9999999999999999	44.98257500800279	22.110895179659966	6.515733164933631	358.9666815132506
ECF17s4	199.6	243.4	199.6	1.0	0.9997158511351383	0.999956211931338	39.244205249832675	20.39540539656793	8.687784144671957	1.9941176202566115
ECF116s1	176.2	223.5	176.2	1.0	0.998732258910617	0.999707891323988	43.73475104036318	20.199360722289818	8.074762693523146	2.089041411022303
ECF293s4	206.9	182.4	206.9	1.0	1.0	1.0	28.15952186945261	17.842550715603647	9.33234736002359	37.41985917255955
ECF128s1	189.0	158.8	189.0	1.0	1.0	1.0	28.751212787009287	15.441282372909967	9.400705868949343	24.261206840203382
ECF265s1	211.6	231.8	211.6	1.0	0.9998761456527124	0.999999211358007	31.58308864185316	24.591732875343876	7.993131743852213	364.3233594390673
ECF18s3	153.9	209.0	153.9	1.0	0.9978070494980256	0.999988264256056	37.41879055961354	22.215388952222035	7.608155432122912	12.679493094785403
ECF36s4	212.2	199.1	212.2	1.0	1.0	1.0	38.08998559497133	21.82227801664705	7.678796694850722	87.71299563190132
ECF27s3	141.4	224.3	199.6	0.9947916666666666	0.9998688620136966	0.9999378840035942	49.24901856648139	25.335505037612783	6.1495121902353445	4671.945406387903
ECF235s1	175.8	194.9	175.8	1.0	0.9995045898295206	0.9999954086526786	35.61690553793324	20.94646775223905	7.4892364382172145	35.602146752498875
ECF19s5	175.7	193.1	175.7	1.0	0.999621156928457	0.9999863587656029	44.04337586939441	21.411364070388434	6.441417934021076	18.043418205767825
ECF42s11	158.0	189.8	158.0	1.0	0.9993078878924093	0.9999171715931864	26.903695835637166	27.444034413688417	5.51280784382404	2.9450781980785385
ECF38s3	196.8	186.9	196.8	1.0	1.0	1.0	34.21216424642784	17.919810210456614	8.798363355289121	93.825070907772
ECF25s1	185.7	234.2	185.7	1.0	0.999927148747687	0.9999959070129749	49.614945581002814	23.742563990489987	6.470511431801444	1.6759706666984027
ECF26s6	165.6	140.8	165.6	1.0	1.0	1.0	41.90564196956027	24.399416885548217	4.572751976123296	49.17066418834441
ECF243s14	166.8	215.6	166.8	1.0	0.9975595541633278	0.999912480977171	39.27332523353608	27.61850723636178	5.320732343016816	14.949818272388475
ECF243s15	167.8	153.1	167.8	1.0	1.0	1.0	41.88961528388092	19.33316669370545	6.1388626906437445	63.0573403767197
ECF116s2	165.2	227.4	165.2	1.0	0.998543028024856	0.9995004236286886	44.14311614236242	20.8901844558131	8.079841193597932	1.259866679143889
ECF249s1	209.4	116.1	209.4	1.0	1.0	1.0	42.57871620638477	21.761254320359445	5.535451500623898	10.87707495049228
ECF228s2	180.8	228.1	180.8	1.0	0.9966198496415875	0.9992943652828772	43.09884832523354	21.948928556993437	7.759133289689971	1.8486144280615395
ECF41s14	179.6	212.8	179.6	1.0	0.9995119214994937	0.9999971919105699	30.469175421237956	26.991648503074575	6.759927833691847	41.13971722574739
ECF235s2	198.7	139.2	198.7	1.0	1.0	1.0	36.95320912027472	18.608952207983894	7.079090191975465	14.618937606228396
ECF18s4	179.8	191.4	179.8	1.0	0.9992205427062466	0.9999951847244644	44.92565913919041	22.87544958724969	6.415266674656208	20.239449545910308
ECF15s2	171.2	201.5	171.2	1.0	0.9939319327486232	0.9990111369861381	56.995537351220804	27.914396701693786	4.97518054431343	4.822687631460217
ECF17s5	169.4	219.8	169.4	1.0	0.9930653690942731	0.9996887471644884	44.595968774554024	23.652652682181206	6.554744300292543	12.259864844904232
ECF221s1	195.7	240.8	195.7	1.0	0.9996430730680419	0.9999501095370437	23.468556296016065	16.033599539919184	13.103252010570518	4.695612041643861
ECF39s7	190.6	184.5	190.6	1.0	1.0	0.9999999999999999	35.0227875913046	21.319148500335206	7.154585744953435	187.3734907949326
ECF27s4	175.6	230.3	175.6	1.0	0.9955056670842924	0.9993148544345334	50.12676716235486	25.600887959109034	6.650008120809596	15.187457481076995
ECF263s1	171.9	222.4	171.9	1.0	0.9997814764905124	0.9999902733048671	40.01579169455519	15.971393978662464	10.66629211077437	2.6890299928173182
ECF18s5	166.6	193.1	166.6	1.0	0.9983392213278945	0.999950843114732	45.79183787795012	23.037100918903544	6.046313350343297	6.756237602761972
ECF121s2	198.7	211.8	198.7	1.0	0.9957460756819755	0.9999387828851165	37.339709862351945	20.024874801097248	8.684799079334999	23.06802875793537
ECF11s4	190.9	176.1	190.9	1.0	1.0	1.0	43.450475074935255	23.759115160372968	5.899197405815097	82.49055765959953
ECF21s2	192.5	156.8	192.5	1.0	1.0	0.9999999999999999	30.512015830980992	22.462911685292163	6.418599763245265	30.099582460740738
ECF114s2	185.8	218.7	185.8	1.0	0.9995119712718611	0.9999967994497703	32.88685723016035	23.929545747958763	7.432896458362299	5.421550054507407
ECF42s12	151.0	160.0	151.0	1.0	0.999978148126566	0.9999996890993619	25.659887815382824	20.695318945523614	6.174064862156536	7.196534696098472
ECF30s1	208.1	144.3	208.1	1.0	1.0	1.0	47.85300541279866	24.67928574057168	5.2038792799373885	17.85026000375314
ECF103s1	176.2	139.0	176.2	1.0	1.0	1.0	28.63490527602363	15.804763474758168	8.16006619565312	19.8441765022798
ECF40s3	186.9	233.6	186.9	1.0	0.9991987763129143	0.9999847129038378	27.31096164479236	21.20685610403802	7.80138110306158	20.356637590669564
ECF21s3	196.4	227.9	196.4	1.0	0.9993517371986307	0.9997253043705808	39.70437534557519	24.413152664574046	6.879594495346646	2.375716977005711
ECF11s5	181.5	178.4	181.5	1.0	1.0	1.0	30.016370805808567	22.362264982921687	6.7047548226237295	373.6738009746706
ECF241s3	181.9	193.6	181.9	1.0	0.9999708648054133	0.9999990273188142	32.382900212437804	17.734459062615922	8.493015634640619	13.870515990163033
ECF52s3	166.9	179.5	166.9	1.0	0.9999854325088133	0.999998998484981	25.671657742339146	18.59166752596126	7.5693616681513	400.9029096236529
ECF17s6	159.0	178.1	159.0	1.0	0.9964018558848594	0.9999775304956525	42.27426883566627	22.18714682288033	6.381367320038812	41.39876581668114
ECF37s3	223.5	148.3	223.5	1.0	1.0	1.0	20.38572738119489	18.02846801571097	9.180917851405189	11.131840727045484
ECF275s2	188.0	205.4	188.0	1.0	0.9998907462034305	0.9999897241121273	46.18013706603032	23.962341432559302	6.1660475562536785	5.958457350820972
ECF248s2	179.0	219.7	179.0	1.0	0.9996722409975527	0.9998296540284288	47.047632628117455	26.24413748807384	5.561478411741367	1.7835868258159893
ECF03s2	204.7	229.2	204.7	1.0	0.9987545157907004	0.999583087747528	44.555243284928565	26.36179992847047	6.668084435072789	3.4402583779774596
ECF39s8	176.2	185.8	176.2	1.0	0.99958484162072	0.9999800526619124	48.41688662223903	24.49077084076844	5.613620754960301	2406.3552207042294
ECF243s17	189.9	171.7	189.9	1.0	1.0	1.0	28.08145097925094	24.31365163298433	6.281223141135447	64.44674775442037
ECF243s16	196.3	231.7	196.3	1.0	0.9995557076993671	0.9999868427451954	31.939069638855745	26.03580775721046	6.841893370519158	19.880499450711135
ECF127s1	191.5	209.2	191.5	1.0	0.9997305151530601	0.999996620133522	19.187303204027586	16.738702958774162	11.357608250091847	1697.6940391390942
ECF26s7	197.7	228.6	197.7	1.0	0.9996067063844664	0.9999357863201799	46.983368739632745	26.160353778287476	6.328564448453661	3.5329020065539867
ECF22s2	176.8	214.6	176.8	1.0	0.998113647288459	0.9999329944210573	30.269096848354337	23.07200042372545	7.812950142573725	3.740900389784805
ECF18s6	205.2	209.3	205.2	1.0	0.9999781503546926	0.9999976693711673	41.03239967406803	23.511278485273262	6.8799063078894775	11.84402717612096
ECF21s4	192.2	219.5	192.2	1.0	0.9997960714623861	0.9999745822532217	37.58095989872828	22.415084159483325	7.613686081047843	3.830236690825444
ECF26s8	200.2	167.4	200.2	1.0	1.0	1.0	45.58786630969357	24.35730047015116	5.674975630849277	37.253971899398046
ECF02s2	159.4	229.5	159.4	1.0	0.9846253568723417	0.9954509110578853	51.12594869481709	31.494919455968137	5.626795153987623	10.057640314022711
ECF02s3	185.2	232.5	185.2	1.0	0.9847711299661338	0.996926599925138	53.83173471466402	31.41651355052982	5.725026921086789	5.960061186739511
ECF261s1	214.1	258.9	214.1	1.0	0.9999198869677945	0.9999814433076087	30.932082472426735	20.900498231969603	8.540792584179288	45.965787389558635
ECF15s3	146.2	195.0	170.5	0.9930555555555556	0.9992134471407347	0.999935060836465	47.046850536914704	28.633185945973242	5.115500052619273	37.43849175363405
ECF265s2	214.9	165.8	214.9	1.0	1.0	1.0	35.67053225853389	21.161792478466854	7.313468647998353	20.445079928778654
ECF125s1	185.8	204.1	185.8	1.0	0.9996722720287818	0.9999976572670277	31.51791752757326	14.529791485724719	12.36439309762725	2.529107981472103
ECF275s3	184.3	206.6	184.3	1.0	0.9997960818585682	0.9999961278119522	42.38110831417513	24.270239042927088	6.712425225599191	16.82345413369161
ECF212s1	186.8	214.1	186.8	1.0	0.9999417376738766	0.9999954610775863	36.142400256089395	20.44292335274215	7.564331522993165	1.6572797815583074
ECF38s4	222.2	194.8	222.2	1.0	1.0	1.0	33.89409684835434	19.27250195544289	9.061343992678832	32.84033170948693
ECF22s3	174.5	188.5	174.5	1.0	0.9998907589340985	0.9999969784386027	36.21792262026017	20.122586919512383	7.24452329356578	6.98024910122721
ECF218s3	165.1	201.6	165.1	1.0	0.9983832439990679	0.9999004092868796	45.96612490178389	20.16145915420329	6.548315784424823	6.813778328292751
ECF41s15	144.1	208.9	167.1	0.9928057553956835	0.993533023093225	0.9993881279586674	42.34173675173879	34.715543433556746	4.421559403580853	4.445775975031734
ECF204s1	162.3	225.0	162.3	1.0	0.9992498889398673	0.9997079612314606	49.73140660012223	22.634653588596176	6.640840813552446	1.0965575658918971
ECF106s1	215.6	89.9	215.6	1.0	1.0	1.0	28.357412769548635	16.604016205972943	7.530680019555836	6.267478620613724
ECF42s13	156.7	222.0	173.4	0.9926470588235294	0.980796119898628	0.9980738127856229	36.106779093792746	36.852102651425696	5.117282139589532	2.875676988705612
ECF42s14	154.7	191.2	154.7	1.0	0.9988566601367639	0.9998205288169387	27.105484823793038	27.87662085985164	5.786577178025372	13.978892878345516
ECF19s6	167.6	208.5	167.6	1.0	0.990576617777713	0.9956374548846528	48.393023018944795	25.566356239188455	7.750675202619433	1.067016190200681
ECF18s7	194.0	210.8	194.0	1.0	0.999308175184608	0.9998442714840137	43.70359398189914	21.94314360490993	7.369298092460119	3.917564177631827
ECF51s2	173.6	216.9	173.6	1.0	0.9999854355852346	0.999989660377304	49.351691499578024	16.792431193845648	7.1355000719218005	39.93950582973317
ECF41s16	179.9	218.4	179.9	1.0	0.9997378405342228	0.9999250655301383	41.70288755347322	32.399843114766675	4.376430943604679	2962.5055323154534
ECF53s1	137.0	69.4	137.0	1.0	1.0	1.0	18.726089107470244	14.26419734123892	5.956298369972087	9.647767756874147
ECF243s18	208.2	224.3	208.2	1.0	0.9999854356912949	0.9999983755194136	36.73705730000292	28.807745319880603	5.945031836462067	1457.0514966487656
ECF118s2	184.9	211.8	184.9	1.0	0.9999927178456475	0.9999996078839964	32.5022153188022	17.809856732267	8.471936094767562	129.87155550592448
ECF41s17	173.3	192.5	173.3	1.0	0.9994392781981168	0.9999715207742828	29.55437607310188	31.0475557406822	5.2286923996321715	22.296820618263826
ECF293s5	181.5	182.0	181.5	1.0	0.9999854357973537	0.9999998870992043	34.16785641533044	16.91798655119319	8.797237922601234	11.559598862655745
ECF218s4	169.3	190.3	169.3	1.0	0.9998762042775063	0.9999979677856773	42.44884905276024	17.487514024472006	8.037169366948712	7.652562305539456
ECF18s8	203.0	174.2	203.0	1.0	1.0	1.0	39.439055088321744	21.55448696727421	6.926642315443876	37.679566722221566
ECF118s3	208.6	227.8	208.6	1.0	0.9999563077102327	0.9999986346159447	32.22750487442889	18.290454060498178	9.939255249128504	2.017973951412144
ECF27s5	174.4	239.4	174.4	1.0	0.9959002366648462	0.9992306313977275	44.282503710386166	25.490724155345088	7.76903695270544	1.3778592858582546
ECF214s2	212.6	197.7	212.6	1.0	1.0	1.0	27.505907516805866	23.72000911038332	7.494582479022076	83.28359811307587
ECF115s2	140.2	146.1	140.2	1.0	0.9998907700709995	0.999996617025821	40.333334545877825	17.619698388805894	5.8951403881757365	585.1574061454422
ECF243s19	206.9	154.1	206.9	1.0	1.0	1.0	23.201701684951836	20.291438368405835	7.76231156939025	18.160034111930294
ECF39s9	220.5	172.3	220.5	1.0	1.0	1.0	33.698951634024965	21.687284334360427	7.498467166487663	21.471097251798323
ECF283s1	183.1	240.7	183.1	1.0	0.9996577512069731	0.9998995973115266	34.12623897797048	20.054047611053523	8.25041005847095	1.2053807762761501
ECF250s1	157.4	196.1	157.4	1.0	0.9991844284081062	0.9999768435923015	45.966189651660216	21.454059756318973	6.4561465304132035	9.975487280441081
ECF243s20	186.7	196.8	186.7	1.0	0.9999635908190609	0.9999997063775731	29.81632351657306	24.57302755191155	6.828516561442527	337.08363970049123
ECF235s3	155.0	187.2	155.0	1.0	0.9981941046254224	0.9999758642365065	33.804680179262576	20.448161763227066	7.353016593233382	7.189608940696114
ECF102s2	163.4	170.8	163.4	1.0	0.9998980542933706	0.9999991778572046	36.92337179524488	22.168517066778513	6.169913940515448	85.20051740130145
ECF218s5	163.2	186.7	163.2	1.0	0.9997742663656884	0.9999965381938684	37.08795506795099	17.252035632114662	8.446407620489024	3.9104819850561015
ECF16s2	231.2	169.1	231.2	1.0	1.0	1.0	28.36089107470244	18.17075235659347	9.464812693832457	14.316391083980054
ECF03s3	218.4	244.2	218.4	1.0	0.9995339692710988	0.9999153946518676	41.55893693798563	26.867827606408806	7.029943671291631	4.379414760150961
ECF57s1	173.9	187.0	173.9	1.0	0.9996140711128587	0.9999784859539759	40.27398801035997	18.0710814785393	7.930515761949873	7.331035893517093
ECF35s2	185.1	212.7	185.1	1.0	0.9999126198746096	0.9999989167753051	35.192885516398455	19.39744217240321	8.700249560895056	2.550469228230563
ECF30s2	197.0	190.0	197.0	1.0	1.0	1.0	29.957279632162507	21.6597147335588	7.551901201579656	161.46139269218577
ECF243s21	148.6	185.5	148.6	1.0	0.9996359187953281	0.9999261521956524	27.596739952856268	17.801794625769205	8.028629962508269	1.2377490647687674
ECF218s6	212.7	132.5	212.7	1.0	1.0	0.9999999999999999	21.837965980851497	15.188866172058669	9.92782491914695	8.995837231207247
ECF39s10	173.2	214.8	173.2	1.0	0.9995266978803347	0.9999495797095536	43.05560486569858	20.063210798697565	7.281328444592582	4.517589547422142
ECF30s3	235.5	184.1	235.5	1.0	1.0	1.0	25.91859630998458	23.15766791523928	7.948185581475978	22.931053203428124
ECF11s6	192.7	212.0	192.7	1.0	0.9999708737157129	0.9999992045342527	39.0386062043477	23.92462268946544	6.655584981275839	9.050008288394611
ECFs77	164.1	129.6	164.1	1.0	1.0	1.0	45.0082275994529	21.056599515470282	4.833814765708972	28.82056195083012
ECF39s11	161.7	211.3	161.7	1.0	0.9977645739583788	0.9998186408343089	41.26812414515613	23.723127094740878	6.179468757972729	5.081865577596073
ECF293s6	185.8	155.3	185.8	1.0	1.0	1.0	29.950019643220905	17.671483677803415	7.963654249047435	29.703255297614636
ECF243s22	200.8	175.4	200.8	1.0	1.0	1.0000000000000002	20.477926112388324	17.477989707906264	9.598177851823332	34.01461725604732
ECF120s1	200.4	205.2	200.4	1.0	0.9999126224196309	0.9999985686008914	41.92321464947764	17.64226679603785	9.233416150844205	10.180331748351355
ECF205s1	171.1	169.1	171.1	1.0	1.0	1.0	42.27620332916218	19.05802042268076	6.707771071120609	498.41198211186236
ECF42s15	193.6	222.5	193.6	1.0	0.9999490301159201	0.9999989328965155	28.578527776969413	33.890901206370025	5.287462720633325	6.64597916282578
ECF15s4	154.3	199.5	154.3	1.0	0.9915389992427331	0.9994618032190871	47.18369539912115	25.68081414060279	5.0131181366870585	37.52569328955147
ECF30s4	181.7	201.8	181.7	1.0	0.9998907796151074	0.9999838227198029	39.173296859994764	24.854672199640444	5.833800472448375	4.516721184058794
ECF28s3	211.9	187.3	211.9	1.0	1.0	1.0	26.125135319966247	18.764613924822132	9.244420006703454	35.76293440277689
ECF218s7	166.1	228.0	166.1	1.0	0.9969054224280419	0.9992880730389955	46.85793295113931	21.659156601562767	7.8039531558155515	3.035552456399051
ECF21s5	175.4	206.3	175.4	1.0	0.9972767915653351	0.9995575648553588	46.771611908157034	25.320213183514035	5.936290356012158	3.3215099748565144
ECF18s9	223.9	168.1	223.9	1.0	1.0	1.0	29.31858539708407	21.13850019946756	7.917510440836159	19.279495433614535
ECFs78	221.8	148.1	221.8	1.0	1.0	1.0	36.64662063847744	24.604376056554862	6.03223454284823	16.811340072766114
ECF36s5	189.0	218.7	189.0	1.0	0.9966870540265036	0.9992649888701658	50.56724383784885	22.720810063781272	7.107723213617356	3.9615650214873823
ECF248s3	200.1	137.7	200.1	1.0	1.0	1.0	26.89478581613945	19.54801000397087	7.282898490185368	15.154716718806583
ECF39s12	199.2	138.2	199.2	1.0	1.0	1.0	29.237648779210197	19.958250644097234	6.988692789735091	15.023216486981958
ECF105s1	168.5	204.3	168.5	1.0	0.9994320705397515	0.999987372785736	38.50328769315834	20.634715622994683	8.082263318827584	205.8520297253754
ECF259s1	170.2	211.6	170.2	1.0	0.9998179726522113	0.9999687905838246	47.50032956959521	18.818275661517088	7.6578043512089495	1.9565180417231702
ECF255s1	191.5	201.6	191.5	1.0	0.9998907835913268	0.9999958961107044	24.10802898466374	18.25768656636786	9.398736545511415	8.650237398730887
ECF39s13	181.5	218.5	181.5	1.0	0.9983326537744641	0.998931515027959	32.86303000320111	20.450343731822787	9.688522959572662	0.7712376497182614
ECF30s5	224.6	168.2	224.6	1.0	1.0	0.9999999999999999	24.968004103250582	22.880088973424336	7.5041383678703975	18.95153203546248
ECF286s1	207.6	223.5	207.6	1.0	0.999883504193849	0.9999908313485899	53.81476151674765	22.05652456297778	7.274985156646098	6.882947838192606
ECF120s2	188.2	230.4	188.2	1.0	0.9988641658900279	0.9995823881532395	32.06419622850159	18.881490118587	10.161813040723748	2.0097129943230754
ECF52s4	167.5	208.2	167.5	1.0	0.9965051512614219	0.9998939501215134	28.880949713354482	18.27715757138921	8.53938186986048	23.60290399540755
ECF39s14	196.6	233.1	196.6	1.0	0.9999563143907678	0.9999896229666543	33.33908928207665	20.78895210663089	7.369336534078665	21.052295414934505
ECF243s24	181.8	180.4	181.8	1.0	1.0	0.9999999999999999	31.265837528737308	24.78426894223757	6.0455427642963775	901.3015161727755
ECF243s23	190.8	218.2	190.8	1.0	0.9996068295169099	0.9999287216889864	32.1446250327387	24.68818031201989	6.656893792613619	559.2768378836035
ECF240s1	171.7	203.0	171.7	1.0	0.9999053478466635	0.9999643438329632	32.45932543724355	17.759521051051465	8.065051027644271	248.55857071806085
ECF243s25	181.7	207.5	181.7	1.0	0.9994102485693067	0.9999767836031243	34.5576193871315	27.57260599984158	6.107327558352354	15.452303650210762
ECF18s10	200.6	196.2	200.6	1.0	1.0	1.0	39.22580537205717	20.821387901982856	7.645445947952333	247.72041654215573
ECF16s3	188.0	162.7	188.0	1.0	1.0	1.0	30.840091086342863	18.154574641304173	7.95772721409211	36.36554200611468
ECF03s4	238.9	192.3	238.9	1.0	1.0	1.0	36.503764223146995	24.590480350979544	7.291651089136389	26.673117726799134
ECF36s6	200.2	202.2	200.2	1.0	0.9999927191711504	0.9999999306587728	46.46764907022088	23.00469486983451	6.667564180607513	9.825150310028869
ECF33s2	177.0	168.2	177.0	1.0	1.0	1.0	34.656685970375115	19.986786701480455	6.901178217350502	117.9930862076291
ECF251s1	183.8	188.3	183.8	1.0	0.9999927191711504	0.99999951461141	42.76647847976022	25.401635093167148	5.501583440700748	215.4049163346597
ECF293s7	188.2	202.4	188.2	1.0	0.9999854384483211	0.9999995799552401	35.37054098885429	19.965733871258696	7.657969637076986	8.417158167251499
ECF235s4	212.8	207.1	212.8	1.0	1.0	1.0	24.94876829729651	16.847196654239024	10.981435027828763	159.83602884122521
ECF228s3	196.4	180.4	196.4	1.0	1.0	1.0	26.88098026947589	20.385147025891772	7.9239994396043105	60.86066425824011
ECF12s3	196.6	215.4	196.6	1.0	0.9999490345691237	0.9999926492167005	48.71329773302681	28.295379665611815	5.254862813734913	8.463888429299468
ECF26s9	213.1	191.1	213.1	1.0	1.0	1.0	42.15810246486047	24.28614244732296	6.586559029566515	55.2949312136008
ECF243s26	180.7	216.3	180.7	1.0	0.9997888590379252	0.9999420369638764	33.41463492710182	26.20067747693041	6.149837676288234	3.901570718276362
ECF116s3	166.1	190.3	166.1	1.0	0.9996505253041522	0.9999862867938928	47.56831184704479	18.7201324588022	7.178354511090908	5.3416353467961715
ECF41s18	149.3	195.3	166.3	0.9901960784313726	0.9989807062249727	0.9997980684811237	42.44011727730408	33.38557800690859	4.191879010517434	6.7433845305303075
ECF17s7	182.8	210.5	182.8	1.0	0.9980924645067346	0.9997275459146163	41.313259174111685	22.360520345697186	7.115179530928018	4.065440516606502
ECF293s8	222.3	130.1	222.3	1.0	1.0	1.0	32.6711950353578	17.938339149846993	7.985641723125427	9.378700032148968
ECF235s5	176.1	130.7	176.1	1.0	1.0	1.0	30.460854698367434	17.86879817178517	6.885819861868601	18.72199470423004
ECF272s1	212.8	240.6	212.8	1.0	0.9996650965031707	0.9999200614622192	45.961200273550034	21.434649455945557	8.553099876281053	2.5681845165115114
ECF235s6	209.3	126.4	209.3	1.0	1.0	1.0	42.4237595669761	22.19881554280987	5.664046819087841	13.192975043243585
ECF228s4	193.3	188.5	193.3	1.0	1.0	1.0	33.55813302098186	20.3953789149651	7.7145904935686	221.16316939035357
ECF18s11	218.8	216.1	218.8	1.0	1.0	1.0	32.24026205511742	21.952818354574354	8.436720033888733	419.0805749999185
ECF16s4	225.4	198.5	225.4	1.0	1.0	1.0	25.221257602654017	17.37313516418257	10.749859431488806	32.49419472586655
ECF121s3	241.7	238.3	241.7	1.0	1.0	1.0	32.603549602770414	20.883868297889265	9.930987148770246	319.6794615345444
ECF103s2	181.5	137.6	181.5	1.0	1.0	1.0	36.706750720251435	13.805857815523686	8.898099193569248	15.042750783895741
ECF27s6	198.5	252.9	198.5	1.0	0.9980998005154564	0.9999231094508366	41.92124450717341	25.534196359567915	7.796773212829374	16.284825120834412
ECF264s1	168.4	215.5	168.4	1.0	0.9995340507011081	0.9999000422860875	35.41367750196433	17.37935813577359	9.553273205293058	1.8210629932177804
ECF22s4	169.8	232.7	169.8	1.0	0.9992428323893007	0.9999336958307938	38.82784171929111	23.037187343874937	7.165081585530213	1.9191998109285229
ECF29s2	205.3	229.4	205.3	1.0	0.9996869425940083	0.9999344388290258	44.62836262840846	22.7241181454221	7.968329924928178	4.994013344289825
ECF265s3	181.6	170.7	181.6	1.0	1.0	1.0	42.61874472543141	18.459408894997708	7.234399404173708	87.02491062885487
ECF218s8	211.2	143.9	211.2	1.0	1.0	1.0	34.31253674009836	16.96023629299694	8.465889510170419	11.949126940497939
ECF42s16	143.8	213.9	143.8	1.0	0.9675223506799848	0.9905742574647874	39.0398757384396	34.347534319396445	7.903296348203997	1.017222194830576
ECF26s10	169.3	150.7	169.3	1.0	1.0	1.0	45.058958036259924	22.359605235316877	5.140752295173039	57.25981128463393
ECF240s2	182.4	212.4	182.4	1.0	0.9997961501499752	0.9999275377486241	38.12145985507669	21.17861192855919	7.090672530798254	7.397822163322458
ECF22s5	189.0	230.4	189.0	1.0	0.9982672762747896	0.9997722614956756	31.2648822861799	23.498378093028162	7.765548995032066	2.6554947947402203
ECF107s1	262.1	109.8	262.1	1.0	1.0	1.0	28.590246049530016	20.755772979058158	7.601244578297124	6.454183463234794
ECF42s17	181.2	215.4	181.2	1.0	0.9924867316554672	0.9995653661626274	39.32296147018595	35.70919668292601	4.578296468173528	14.999206310210651
ECF19s7	187.4	184.3	187.4	1.0	1.0	1.0	20.687861944533367	17.9550824383649	9.19877925612381	298.5211403159495
